Max Wertheimers Frankfurter Arbeiten zum Bewegungssehen die experimentelle Begründung der Gestaltpsychologie:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Bodendenkmalpflege im Kreis Offenbach kann auf erfolgreiche Arbeit zurückblicken Jahresbericht d. Bodendenkmalpflege im Kreis Offenbach für d. Jahr 1987 u. 1988:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060290>
Bauen in alter Umgebung am Beispiel der Altstadt von Wetzlar:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZH%209014>
Eine Bruecke zwischen Stadt und Studenten? Gemeinschaftszentrum und Kneipe im Karlshof eingeweiht; Sommerpause: Prominenz hatte Zeit:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2028500> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Forschung und Lehre verboten ? e. Kommentar zu zwei Erlassen d. Hess. Kultusministers [ueber d. Wahrnehmung von Forschungs- u. Lehraufgaben durch habilit. wiss. Mitarbeiter]:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Luvos - die heilende Wirkung, die aus hessischer Erde kommt:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LC%2054055>
Kampf oder Zusammenarbeit? Religionsgeschichte u. Absolutheit d. Christentums bei Marburger Theologen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/BG%209020>
Der Kunsthistoriker Richard Hamann eine politische Biographie ; (1879 - 1961):	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LH%2063699> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Bürgerschaftliches Engagement und räumliche Planungsprozesse in Hessen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2040055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/RD%2050903> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AR%2027100>
Meisterwerke im Städel Museum ausgewählte Werke aus der Sammlung des Städel Museums:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AK%2087814> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LH%2029924> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LH%2032800> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2084280>
10 Jahre ESWE-Betriebszentrale, [Wiesbaden] Platter Strasse (1977-1987):	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZD%2067014>
Intellektuelle Beharrlichkeit dem Theologen und Exegeten Wolfgang Harnisch zum 70. Geburtstag:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Als die Besatzungszeit an der Bergstrasse begann (1945):	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/MY%204055>
&quot;Ein gewaltiger Schritt nach vorne&quot; Landeslabor bezieht neues Domizil in früherem Bundeswehrkrankenhaus ; Umbau für 13 Millionen Euro:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2028500> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Johann Justus Till, Stadtschreiber zu Melsungen und Dr. Ludwig Armbrust, Verfasser der ersten Melsunger Stadtgeschichte von 1905 und von 1921 e. biogr. Wuerdigung:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060060>
Das war die Grenze erlebte Geschichte an der Zonengrenze im Fuldaer, Geisaer und Hünfelder Land von 1945 bis zur Grenzöffnung:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/MG%2081040> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2092752> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2071055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060680> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PL%20376>
Original Hessisch - The Best of Hessian Food:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LC%2017055>
Anmerkungen zur Theologenausbildung in Herborn:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2028500> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Gemeindehaus wird Stadtteilzentrum:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZH%206000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2040055>
Hatzfeld - im Spiegel seiner Bauten:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZH%209014>
Diplomarbeiten / Gesamthochschule Kassel, Fachbereiche Architektur, Stadtplanung, Landwirtschaftsplanung:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2028500> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Wiesbaden Alter Friedhof wird Quartierpark:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2053214>
Kunstpreis der Bernd-und-Gisela-Rosenheim-Stiftung ...:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2011140>
Die Frankfurter haben ihren Römerberg wieder über d. Eisernen Steg in Ffts &quot;Gut Stubb&quot;:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2062270> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%203950>
Beiträge zur hessischen Töpferei 1: Michelsberg im Kreis Ziegenhain:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2093140> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2092480>
Die soziale Lage und das politische Bewußtsein der Volksschullehrer, 1927 - 1933 eine Studie zur Gewerkschaftsfrage in der Volksschullehrerschaft:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DN%202000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DN%203000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DN%203100> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DN%202400>
Da steh&apos; das Denkmal, stolz, inmitten ... des Prunkgemachs des Vaterlands vor hundert Jahren errichtet: d. Germania auf d. Niederwald; ... d. Einweihungsfeier ...:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2082280>
Die Kulturlandschaft in Mittelhessen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2040055>
Beschreibung des Kurfürstenthums Hessen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%203950> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%203900> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2061300>
Der Ingenieuroffizier und Erfinder Maximilian S. Schumann in Biebrich-Mosbach (1827 - 1889):	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZG%209314>
Land &amp; Genuss-[Fibel] das Beste, was das Land zu bieten hat ; Entdecken, Geniessen, Einkaufen ; Know-how + Ausstellungs-Wegweiser ; 28.2. - 3.3.2013 Frankfurt Messe:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2050014> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/QS%20000>
Offenbacher Küchengeheimnisse was wir lieben. Wie wir kochen. Warum es schmeckt.:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LC%2017055>
Hessen 1945 - 1950 zur politischen Geschichte eines Landes in der Besatzungszeit:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060670> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/MG%2021030> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NQ%206930> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%203800> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060660>
Museum Schloß Lichtenberg im Odenwald Landschaftsmuseum - Sammlungen von Zinnfigurendioramen und Bleisoldaten, Sommergalerie moderner Kunst ; Begleitheft für die Besucher:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%204270> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2064000>
Oberhessisches Sagenbuch aus dem Volksmunde gesammelt:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/GE%206930> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LC%2082055>
Der Grenzbereich Corbicula-/Hydrobienschichten speziell im Tertiaerprofil Wiesbaden-Amoeneburg (Hessen):	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/RD%2050129> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/TK%201080> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/TP%205066>
Viko Schulprogramm:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201056>
Kleinstadtdenkmal neue Talstation für die Rüdesheimer Seilbahn:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/QR%20820> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZO%205914>
Integrierte Gesamtschule in Hessen eine Bestandsaufnahme:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%207000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201056>
Zum Tode von Professor Karl Klotter:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Biotips aus dem Fuldaer Klostergarten:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2050014> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PY%20680> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/BO%201770> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2051100>
Die Zeller Chronik des Johannes Stumpf Forts. 4.-7.:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060060>
Kassel anders [endlich! Neue Sicht]:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2040055>
25 Jahre Goldbachschule:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201056>
Merling, Georg Chemiker, * 22.7.1856 Berlin, + 5.1.1939 Bensheim/Bergstraße (ev.):	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/QR%20520>
Die Anatomia publica an der Medizinischen Fakultät Giessen von 1663 bis 1753:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2028500> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
100 Jahre Machbarschaft:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2079715> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/MG%2021920> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%203950> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NW%206250> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2061400> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/QY%20100>
Streuobstbau im Wandel der Zeit e. neue Landnutzungsform im Freilichtmuseum Hessenpark:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2054014>
Gründung des Verbandes hessischer Kommunalarchivarinnen und -archive:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AK%2014314> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ND%201550>
Geologische Karte von Hessen Bundesrepublik Deutschland:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/RD%2050129> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/TP%205066>
Madern Gerthener &quot;der Stadt Franckenfurd Werkmeister&quot; Baumeister und Bildhauer der Spätgotik:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LI%2032990> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2080680> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LI%2032990>
Näherin Anna Elisabeth Ries, Loshausen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LC%2012055>
Geheimnisvolle Sagen im Land an Fulda und Werra:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LC%2082055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2064250>
Ein Silberrelief mit dem Reiterbild von Graf Georg Albrecht I. zu Erbach und Herren zu Breuberg (1597-1647):	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2082280>
Friedrich Bleibaum als Kunstwissenschaftler und Forscher:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2010680>
Kasseler Kostbarkeiten:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2040650> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AK%2087814> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LH%2029924>
Hessen im Spiegel aktueller Umweltthemen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/TP%205066>
Der Hofgarten und der Hofgärtnerdienst aus Dillenburgs Vergangenheit:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2050014>
Gibt es eine Rhöner Identität? empirische Untersuchung des Regionalbewusstseins:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2040055>
Ein großartiges Fest die 650-Jahrfeier vom 16. bis 25. September 1994:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2062055>
Wenn der Frühling kommt, hält ihn nichts mehr fest aus d. Leben e. Wanderschäfers; im Sommer im Spessart, im Winter auf d. Darmstädter Oberfeld:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZD%2011014>
Kinder an die Macht Demokratie fängt früh an: Münchhausenschule gründet ein Schülerparlament:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%203010> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201056>
Zwei Kindermärchen aus Südhessen.:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LC%2076055>
Die Kirmesburschen der Freiwilligen Feuerwehr Waldau laden ein zur 50. Waldauer Enten-Kirmes 14. - 16. Oktober 2017:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2062055>
Curt Brader 85 Jahre:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Zur Geschichte der Offenbacher Vororte:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2063500> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%203950>
Politik ohne Theologie bleibt letzten Endes Geschäft am 7. Juli 1973 starb Max Horkheimer; worin besteht heute d. Erbe d. &quot;Frankfurter Schule&quot;?:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Trotz gestiegener Kosten Niemand wird &quot;entsorgt&quot;:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2060055>
Backofen und Schweinestall [in Suedhessen]:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2068055>
1200 Jahre Kemel Führungsheft zu den archäologischen Denkmälern in einem Ortsteil der Gemeinde Heidenrod, Rheingau-Taunus-Kreis:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NH%207771> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060290> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060230> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060270> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2063500>
Kadenbacher Gemeindewald - Funktion und Nutzen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/QT%20400> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2073014>
Der Schwerttanz e. vergessener Brauch:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LC%2088055>
Zur Geschichte des Gemeinschaftswaldes in Kurhessen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2085814> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2085790>
Steinkammer-Höhlen und Wildweiberhäuschen Führungsblatt zu den Höhlen bei Breitscheid-Erdbach und Haiger-Langenaubach im Lahn-Dill-Kreis:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NF%201285> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060290> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060100>
Dem Heimatforscher Ferdinand Koob zum Gedenken:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NB%206350> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060060>
Nidderauer Brunnen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AR%2022040> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2072055>
Die Frankenberger Stadtchronik des Wigandus Gerstenberg:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%203790> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2061000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2063500>
Bad Schwalbach:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2080680>
Die altfränkische Backstube:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2058055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2040055>
Geschichte und Beschreibung des Großherzogthums Hessen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%203800>
Der Breitenauer Kirchenwald im 18. und 19. Jahrhundert:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/QT%20400> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2073014> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2085814> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2085790>
Neue Prinzipien im Städtebau Frankfurt-Nordweststadt - d. &quot;Raumstadt&quot;, Städtebau zwischen Utopie (Ideal) u. Realität:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZH%209014>
Naturwaldreservate in Hessen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/WP%201112> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AR%2013200> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2072864>
Wächtersbacher Keramik seit 1832 Steingut aus d. Vogelsberg:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2092480> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2093140>
Sanitätsrat Dr. Friedrich Maurers Landpartien in den Odenwald seine photographischen Reisen durch Dörfer und Landschaften:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2066055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2040055>
Friedrich Ludwig Weidig (1791 - 1837) als Pfarrer in Obergleen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2061260> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/BB%201490>
Hessen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%201700> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2011140> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LH%2010190> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/RD%2050012> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LH%2010180> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2011000>
Frankfurt-Alt-Sachsenhausen: (k)ein Vergnügen? Gründe, Ansätze und Perspektiven zur Erneuerung dieses Stadtviertels:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZH%209014>
Fastnacht in Kirdorf - 111 Jahre Club Humor 1904 e.V. das Herzstück der Ausstellung:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2059055>
43. Michelstädter Bienenmarkt hess. Züchter versteigern Königinnen von leistungsstarken Carnicalinien:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZD%2011014>
Unheimliche Geschichten [aus dem Odenwald]:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LC%2082055>
Aus der Sicht seiner Witwe: Die Arbeit des Psychiaters Hermann Stutte:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/YH%201500>
100 Jahre Berthold Simonsohn Dokumentation der Festveranstaltung an der Goethe-Universität Frankfurt/Main am 24. April 2012 anlässlich des 100. Geburtstags von Berthold Simonsohn:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DS%203130> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NY%209000>
Jahresbericht der AG Archäologische Denkmalpflege 2001:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060290>
Professor Dr. Hans-Joachim Fröhlich ist tot:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2073013> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2070000>
Begeisterter Wissenschaftler und &quot;Aristokrat seines Metiers&quot; zum 70. Geburtstag des Chemikers Professor Dirk Reinen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Stadtrecht vor 550 Jahren:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PN%20325>
Bembel, Deckel und Gerippte Hessen-Apfel-Wein-Fibel 1:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2058014> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LC%2017055>
Freiräume für aktives Gestalten schaffen Jürgen Blum als Initiator u. treibende Kraft in Kunstszene d. Landkreises Fulda; Museum Modern Art im umgebauten Hünfelder Gaswerk mit Anziehungskraft weit über d. Region hinaus:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2011140> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AK%2087814> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LH%2029924>
Monika Maron [die Ausstellung begleitet Monika Marons öffentliche Vorlesung &quot;Wie ich ein Buch nicht schreiben kann und es trotzdem versuche&quot; im Rahmen der Stiftungsgastdozentur Poetik der Johann Wolfgang-Goethe-Universität Frankfurt am Main im Wintersemester 2004/2005] : Begleitheft zur Ausstellung ...Universitätsbibliothek Johann Christian Senckenberg, Frankfurt am Main, 11. Januar - 26. Februar 2005:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/GN%207779> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/GB%201724> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2028500> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AN%2067700>
Akten zur Entstehung und Bedeutung des kurhessischen Verfassungsentwurfs von 1815/16:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ME%204100> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%203790> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PL%20451> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PW%208290>
Reform der Gemeindeverfassung in Hessen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PN%20325>
Die Büraburg und das Fritzlar-Waberner Becken im frühen Mittelalter siedlungsarchäologische Untersuchungen zur Zentralort-Umfeld-Problematik:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NF%201225> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NF%201225> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2071055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ND%208120> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060270>
Streitigkeiten zwischen dem Mainzer Erzbischof Dietrich von Erbach und dem Kurfuersten Friedrich dem Siegreichen von der Pfalz e. Beitr. zur Territorialgeschichte d. 15. Jhs.:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060300> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2061110>
